LSOA11CD,GridE100_mean,GridN100_mean,Count,Need_Mid,Need_High
E01029171,"332,147.06","108,901.70",70,0,0
E01029172,"332,031.25","109,421.97",36,0,0
E01029173,"332,719.33","109,606.56",18,0,0
E01029174,"332,350.42","107,884.75",24,0,0
E01029175,"332,063.21","108,341.06",48,0,0
E01029176,"332,958.42","108,097.63",24,0,0
E01029177,"332,576.00","108,274.36",28,0,0
E01029178,"354,091.14","113,468.18",74,0,0
E01029179,"356,489.18","113,559.89",28,0,0
E01029180,"352,272.82","111,991.81",67,0,0
E01029181,"351,187.59","114,541.84",56,0,0
E01029182,"345,494.87","108,355.42",45,0,0
E01029183,"344,161.57","108,810.89",37,0,0
E01029184,"344,472.91","110,275.18",56,0,0
E01029185,"343,994.83","109,589.06",54,0,0
E01029186,"344,230.86","109,404.83",35,0,0
E01029187,"339,054.81","125,530.00",47,0,0
E01029188,"339,749.67","124,886.06",67,0,0
E01029189,"344,196.45","112,440.73",22,0,0
E01029190,"343,301.24","112,410.52",62,0,0
E01029191,"347,172.31","116,256.13",32,0,0
E01029192,"347,463.70","117,602.82",33,0,0
E01029193,"336,462.00","114,879.33",60,0,0
E01029194,"335,402.49","114,858.61",49,0,0
E01029195,"335,887.26","113,994.21",38,0,0
E01029196,"335,121.60","117,589.83",30,0,0
E01029197,"339,210.92","121,344.92",26,0,0
E01029198,"352,302.56","123,541.28",25,0,0
E01029199,"354,425.60","122,040.57",90,0,0
E01029200,"342,157.74","126,981.28",54,0,0
E01029201,"342,910.21","126,869.71",42,0,0
E01029202,"346,554.34","119,756.97",29,0,0
E01029203,"346,741.11","121,193.33",45,0,0
E01029204,"345,765.45","118,481.97",29,0,0
E01029205,"346,320.64","119,594.76",33,0,0
E01029208,"332,987.70","114,517.06",50,0,0
E01029209,"331,925.03","116,242.82",62,0,0
E01029210,"354,436.02","131,231.34",50,0,0
E01029211,"352,868.13","127,821.60",53,0,0
E01029212,"348,265.24","113,765.12",50,0,0
E01029213,"347,131.90","110,834.68",60,0,0
E01029214,"350,953.38","119,583.00",45,0,0
E01029215,"349,688.11","117,409.96",28,0,0
E01029216,"343,331.78","115,676.16",49,0,0
E01029217,"340,872.37","116,496.46",63,0,0
E01029218,"343,267.59","116,978.63",49,0,0
E01029219,"333,523.55","106,029.32",85,0,0
E01029220,"333,111.06","105,380.39",36,0,0
E01029221,"370,044.87","134,960.55",47,0,0
E01029222,"342,285.30","129,615.34",70,0,0
E01029223,"346,310.10","126,519.34",62,0,0
E01029224,"348,536.15","129,705.16",75,0,0
E01029225,"348,218.81","128,531.23",77,0,0
E01029226,"348,896.81","128,601.63",64,0,0
E01029230,"338,090.25","108,882.53",155,0,0
E01029231,"355,576.91","116,745.44",32,0,0
E01029232,"355,991.70","116,496.55",33,0,0
E01029233,"356,020.03","116,852.38",29,0,0
E01029234,"355,691.26","115,911.10",86,0,0
E01029235,"356,162.17","117,234.50",24,0,0
E01029236,"356,806.15","116,928.81",27,1,0
E01029237,"356,627.65","117,306.25",40,0,0
E01029238,"357,239.67","116,986.41",27,0,0
E01029239,"356,405.55","116,327.83",40,0,0
E01029240,"356,702.77","116,658.20",30,0,0
E01029241,"354,926.91","115,849.84",43,0,0
E01029242,"354,273.03","115,079.48",31,0,0
E01029243,"354,820.18","114,788.48",50,0,0
E01029244,"353,864.15","114,719.59",34,0,0
E01029245,"353,729.62","116,242.00",47,0,0
E01029246,"354,865.73","116,312.86",37,0,0
E01029247,"354,271.81","117,022.26",27,1,0
E01029248,"354,721.92","116,966.21",24,0,0
E01029249,"353,920.27","116,591.85",26,0,0
E01029250,"355,187.97","116,957.42",31,0,0
E01029251,"354,356.58","118,079.74",38,0,0
E01029252,"356,649.12","117,874.18",34,0,0
E01029253,"357,175.24","117,688.19",42,0,0
E01029254,"355,807.81","117,683.23",26,0,0
E01029255,"353,961.04","117,380.96",24,0,0
E01029261,"323,351.61","114,191.89",18,0,0
E01029262,"312,699.34","122,783.02",50,0,0
E01029267,"310,377.00","124,101.00",1,0,0
E01029269,"314,349.76","119,610.00",94,0,0
E01029270,"327,124.00","115,766.00",1,0,0
E01029308,"318,674.00","121,459.50",2,0,0
E01029309,"314,332.08","120,860.23",40,0,0
E01029310,"314,313.08","120,197.35",48,0,0
E01029311,"313,812.12","120,985.00",34,0,0
E01029312,"313,385.00","120,933.07",28,0,0
E01029313,"312,929.69","121,475.21",29,0,0
E01029314,"312,452.92","120,186.30",53,0,0
E01029315,"313,858.04","119,713.89",27,0,0
E01029316,"313,638.63","120,273.69",54,0,0
E01029321,"306,416.68","121,751.27",37,0,0
E01029322,"297,931.02","145,075.96",48,1,0
E01029324,"297,475.95","145,296.60",40,0,0
E01029325,"295,069.11","141,541.81",144,0,0
E01029326,"301,123.05","141,921.41",73,0,0
E01029327,"303,658.67","133,672.33",3,0,0
E01029328,"291,326.18","127,337.45",106,0,0
E01029329,"297,070.22","146,119.91",45,0,0
E01029330,"296,980.71","146,504.41",95,0,0
E01029331,"296,093.09","145,817.36",45,0,0
E01029333,"295,541.67","146,185.53",30,1,0
E01029334,"304,220.86","141,863.89",65,0,0
E01029335,"301,952.93","138,061.33",67,0,0
E01029336,"288,794.83","146,614.63",130,0,0
E01029338,"287,622.26","135,634.88",179,0,0
E01029339,"307,364.30","142,984.32",44,0,0
E01029341,"307,019.38","143,174.94",53,0,0
E01029343,"306,066.11","141,328.56",9,0,0
E01029345,"404,852.04","317,362.44",25,0,0
E01029346,"404,825.13","316,845.29",38,1,0
E01029347,"405,630.82","316,520.27",33,0,0
E01029348,"405,089.39","316,261.84",31,0,0
E01029349,"399,296.58","312,140.45",31,0,0
E01029350,"398,957.69","311,838.40",35,0,0
E01029351,"399,244.74","311,487.41",27,1,1
E01029352,"398,882.61","311,167.00",18,0,0
E01029353,"398,869.15","310,691.53",34,0,0
E01029354,"398,219.12","312,017.35",26,0,0
E01029355,"398,209.83","311,448.39",23,0,0
E01029356,"397,819.52","311,444.00",25,0,0
E01029357,"398,324.67","312,542.25",24,1,1
E01029358,"398,553.69","312,021.63",16,1,1
E01029359,"398,135.10","308,714.85",39,1,0
E01029360,"398,162.21","309,854.26",43,0,0
E01029361,"397,424.74","309,412.56",27,1,0
E01029362,"398,598.71","309,586.86",35,1,0
E01029363,"396,937.96","309,555.08",25,0,0
E01029364,"397,453.36","310,536.85",33,0,0
E01029365,"397,489.23","309,949.92",26,0,0
E01029366,"396,819.44","310,256.31",36,0,0
E01029367,"398,255.44","310,739.66",41,0,0
E01029368,"402,969.00","318,652.63",27,0,0
E01029369,"403,299.38","318,465.10",21,0,0
E01029370,"402,563.29","317,425.31",58,0,0
E01029371,"403,548.21","319,181.04",24,0,0
E01029372,"403,685.36","318,999.55",11,1,0
E01029373,"404,098.87","317,331.44",39,0,0
E01029374,"403,897.16","316,789.81",43,0,0
E01029375,"399,781.51","310,073.83",35,0,0
E01029376,"400,264.46","310,841.02",41,0,0
E01029377,"399,826.71","310,671.08",24,0,0
E01029378,"400,602.23","310,429.39",31,0,0
E01029379,"401,579.73","311,450.58",26,0,0
E01029380,"401,199.95","310,721.15",20,0,0
E01029381,"401,456.09","310,428.39",23,0,0
E01029382,"401,111.54","310,085.96",28,0,0
E01029383,"399,012.86","313,777.55",22,0,0
E01029384,"399,217.83","312,630.70",30,0,0
E01029385,"398,791.22","313,197.30",23,0,0
E01029386,"399,633.79","313,403.95",19,0,0
E01029387,"399,848.41","312,996.63",27,0,0
E01029388,"400,372.23","313,504.13",31,0,0
E01029389,"400,318.61","312,711.50",38,0,0
E01029390,"399,213.25","314,054.65",20,1,0
E01029391,"400,596.50","311,866.88",32,0,0
E01029392,"400,667.57","311,361.82",28,0,0
E01029393,"399,916.93","311,770.85",27,0,0
E01029394,"402,311.26","308,857.87",23,0,0
E01029395,"401,577.56","307,760.56",34,0,0
E01029396,"401,910.22","308,457.31",32,0,0
E01029397,"402,502.50","308,047.15",34,0,0
E01029398,"404,237.61","312,116.67",46,0,0
E01029399,"401,805.64","312,230.57",28,0,0
E01029400,"402,242.39","312,580.19",36,0,0
E01029401,"403,632.50","318,526.30",30,0,0
E01029402,"404,223.08","318,836.68",37,0,0
E01029403,"403,821.96","318,223.25",24,0,0
E01029404,"404,529.80","318,095.59",51,0,0
E01029405,"407,334.05","333,709.06",65,0,0
E01029406,"403,208.21","336,372.89",70,0,0
E01029407,"423,873.40","322,132.80",15,1,0
E01029408,"424,079.33","322,421.75",24,1,0
E01029409,"424,425.24","322,061.71",21,1,0
E01029410,"424,175.39","321,707.00",18,0,0
E01029411,"406,771.54","326,375.57",82,0,0
E01029412,"408,068.32","324,563.73",41,0,0
E01029413,"422,675.26","321,618.04",23,0,0
E01029414,"423,436.71","321,205.87",31,0,0
E01029415,"423,531.08","321,740.83",24,0,0
E01029416,"422,439.48","321,209.00",25,0,0
E01029417,"421,480.00","323,850.06",16,0,0
E01029418,"426,829.60","322,455.27",48,0,0
E01029419,"426,224.64","321,833.79",28,0,0
E01029420,"425,954.58","322,177.88",26,0,0
E01029422,"409,934.86","340,396.91",43,0,0
E01029423,"410,977.44","339,351.33",27,0,0
E01029424,"416,459.81","326,766.43",21,0,0
E01029425,"412,264.46","330,197.48",48,0,0
E01029426,"424,466.22","324,162.28",32,1,1
E01029427,"424,639.57","324,785.86",21,1,0
E01029428,"425,293.83","325,274.17",24,0,0
E01029429,"424,865.07","324,570.21",14,1,0
E01029430,"407,718.29","334,304.90",31,0,0
E01029431,"408,064.67","334,265.81",27,0,0
E01029432,"407,927.08","333,977.58",26,0,0
E01029433,"408,664.97","334,394.70",33,0,0
E01029434,"423,943.38","325,077.58",24,0,0
E01029435,"423,452.03","324,847.58",31,0,0
E01029436,"423,934.81","324,667.27",26,1,0
E01029437,"424,399.26","325,361.54",35,1,0
E01029438,"423,810.30","325,409.91",23,0,0
E01029439,"418,581.63","318,179.58",24,0,0
E01029440,"418,877.16","321,621.72",43,0,0
E01029441,"418,457.09","318,317.48",46,0,0
E01029442,"419,083.90","318,007.65",20,0,0
E01029443,"424,210.57","327,528.25",28,0,0
E01029444,"423,344.78","327,610.88",32,0,0
E01029445,"424,042.18","323,662.64",28,1,0
E01029446,"423,235.12","323,644.92",25,0,0
E01029447,"424,244.48","323,848.67",21,1,0
E01029448,"423,795.07","323,361.85",27,0,0
E01029449,"425,519.81","321,234.67",27,0,0
E01029450,"424,894.44","321,084.72",25,1,0
E01029451,"425,376.61","321,704.68",31,0,0
E01029452,"425,802.71","320,882.83",24,0,0
E01029453,"425,187.83","320,674.48",23,1,1
E01029454,"424,291.62","326,232.21",29,0,0
E01029455,"425,864.24","326,324.36",25,0,0
E01029456,"425,140.21","326,175.65",34,0,0
E01029457,"424,758.61","325,642.30",23,0,0
E01029458,"425,573.04","326,752.69",26,0,0
E01029459,"408,874.85","332,645.18",40,0,0
E01029460,"409,369.28","333,089.89",64,0,0
E01029461,"409,031.30","333,959.79",57,0,0
E01029462,"408,663.96","333,424.54",48,0,0
E01029463,"420,514.73","326,006.62",45,0,0
E01029464,"420,974.06","328,752.81",32,0,0
E01029465,"421,295.57","328,646.14",28,0,0
E01029466,"423,264.15","325,482.00",20,0,0
E01029467,"408,687.75","345,751.75",4,0,0
E01029468,"427,251.55","323,172.87",31,1,1
E01029469,"426,646.89","323,875.11",36,0,0
E01029470,"426,740.50","323,195.13",24,0,0
E01029471,"426,167.21","323,198.88",33,0,0
E01029472,"427,508.82","323,239.07",28,1,0
E01029473,"413,725.67","322,945.57",49,0,0
E01029474,"414,070.30","318,834.65",23,0,0
E01029477,"416,503.58","314,698.73",48,0,0
E01029478,"417,274.19","314,795.22",27,0,0
E01029479,"415,714.93","313,196.49",59,0,0
E01029480,"409,039.35","315,950.77",43,0,0
E01029481,"407,605.93","316,040.16",45,0,0
E01029482,"409,150.47","315,756.16",32,0,0
E01029483,"413,381.64","308,987.61",28,0,0
E01029484,"412,962.21","309,586.38",39,0,0
E01029485,"412,965.56","309,273.44",27,0,0
E01029488,"413,902.15","305,280.61",33,0,0
E01029491,"411,105.51","310,299.44",41,0,0
E01029492,"411,178.42","310,751.16",31,1,1
E01029498,"406,603.10","319,641.31",83,0,0
E01029499,"411,736.60","310,868.56",25,1,0
E01029500,"411,845.72","311,157.80",25,0,0
E01029501,"411,810.08","310,382.36",25,1,0
E01029505,"408,001.08","306,740.33",12,0,0
E01029508,"409,198.25","309,840.25",4,0,0
E01029509,"411,512.66","316,212.49",82,0,0
E01029511,"410,662.17","310,360.42",36,0,0
E01029512,"410,610.77","308,991.37",43,0,0
E01029513,"411,075.00","301,412.00",1,0,0
E01029514,"409,219.00","301,754.00",1,0,0
E01029515,"407,341.08","313,005.49",107,0,0
E01029516,"419,488.00","313,576.20",5,0,0
E01029518,"411,722.93","308,241.49",61,0,0
E01029519,"411,941.33","308,875.17",36,0,0
E01029520,"412,719.00","308,740.17",30,0,0
E01029521,"409,939.84","305,706.81",62,0,0
E01029522,"410,918.22","303,542.78",59,0,0
E01029523,"408,252.50","303,780.88",8,0,0
E01029524,"412,839.81","310,046.61",31,0,0
E01029525,"412,464.11","310,641.42",36,0,0
E01029526,"411,917.35","309,665.51",63,0,0
E01029530,"415,046.40","309,354.84",70,0,0
E01029531,"416,458.65","308,511.35",51,0,0
E01029616,"391,723.57","305,759.67",30,0,0
E01029617,"388,753.93","309,100.64",44,0,0
E01029618,"388,516.07","308,920.74",42,0,0
E01029619,"391,527.50","308,087.50",4,0,0
E01029621,"395,786.54","307,940.71",28,0,0
E01029632,"397,258.21","303,636.74",19,0,0
E01029633,"395,294.16","303,205.18",38,0,0
E01029634,"396,126.96","303,274.16",25,0,0
E01029635,"394,240.28","305,174.50",32,1,0
E01029636,"394,378.63","306,043.95",40,0,0
E01029637,"393,388.06","305,291.45",33,0,0
E01029641,"398,839.63","307,991.88",8,0,0
E01029642,"399,529.00","307,872.00",1,0,0
E01029646,"397,506.78","313,568.81",32,0,0
E01029647,"396,026.62","310,839.00",52,0,0
E01029648,"397,468.12","312,344.19",26,1,0
E01029650,"382,847.00","282,332.50",4,0,0
E01029652,"387,453.67","281,047.67",3,0,0
E01029655,"393,011.18","314,270.10",50,0,0
E01029656,"393,737.99","317,857.43",72,0,0
E01029657,"392,941.47","313,281.94",36,0,0
E01029658,"392,550.16","312,686.27",37,0,0
E01029659,"392,806.54","313,639.17",24,0,0
E01029660,"391,804.29","314,106.58",55,0,0
E01029667,"379,846.00","288,640.67",3,0,0
E01029668,"386,631.90","312,606.10",42,0,0
E01029669,"385,066.65","312,656.79",34,0,0
E01029670,"381,747.33","311,273.40",73,0,0
E01029681,"389,647.72","339,509.40",25,0,0
E01029682,"388,769.74","338,284.29",42,0,0
E01029683,"390,734.43","335,938.04",47,0,0
E01029684,"394,737.70","321,824.87",23,0,0
E01029685,"395,168.68","321,628.84",31,0,0
E01029686,"394,732.56","322,289.06",16,0,0
E01029687,"398,112.08","327,567.85",71,0,0
E01029688,"386,350.13","319,166.82",91,0,0
E01029689,"392,173.70","324,460.67",27,0,0
E01029690,"392,798.65","324,977.90",20,0,0
E01029691,"391,911.71","324,259.77",31,0,0
E01029692,"392,898.13","324,106.13",23,0,0
E01029693,"393,454.39","324,143.18",28,0,0
E01029694,"392,556.22","324,302.44",18,0,0
E01029695,"384,273.98","329,350.87",54,0,0
E01029696,"377,412.44","329,720.72",71,0,0
E01029697,"382,113.23","333,862.69",52,0,0
E01029698,"383,093.50","328,566.48",46,0,0
E01029699,"392,628.68","322,411.05",38,0,0
E01029700,"393,564.90","322,017.24",29,0,0
E01029701,"392,138.43","323,155.12",86,1,0
E01029702,"394,905.79","341,299.56",34,0,0
E01029703,"394,917.27","338,431.46",37,0,0
E01029705,"395,240.67","340,645.22",9,0,0
E01029706,"380,855.52","319,018.98",46,0,0
E01029707,"382,537.24","320,536.79",29,0,0
E01029708,"378,723.07","323,931.55",89,0,0
E01029709,"383,073.03","321,238.91",33,0,0
E01029710,"400,661.54","321,777.27",37,0,0
E01029711,"401,315.37","321,246.08",49,0,0
E01029712,"400,423.85","325,896.56",48,0,0
E01029713,"399,899.05","322,756.33",39,0,0
E01029714,"390,563.90","321,835.36",39,0,0
E01029715,"390,795.85","321,441.59",34,0,0
E01029716,"391,086.41","321,733.06",32,1,0
E01029717,"391,407.70","321,291.53",30,1,1
E01029718,"391,587.11","325,918.19",37,0,0
E01029719,"391,096.89","325,587.94",35,0,0
E01029720,"391,574.56","324,835.76",25,1,0
E01029721,"391,238.11","324,964.89",28,0,0
E01029722,"393,266.71","323,308.11",28,0,0
E01029723,"394,047.96","323,285.81",27,0,0
E01029724,"393,911.90","323,732.68",31,0,0
E01029725,"393,002.08","323,535.84",25,0,0
E01029726,"392,305.64","320,203.71",42,0,0
E01029727,"392,211.67","321,201.93",30,1,0
E01029728,"391,759.54","320,796.57",35,0,0
E01029729,"392,522.92","320,561.32",38,0,0
E01029730,"396,729.43","319,336.13",30,0,0
E01029731,"395,691.43","320,917.68",40,0,0
E01029732,"395,809.39","324,063.13",56,0,0
E01029733,"395,017.08","332,366.45",76,0,0
E01029734,"392,931.74","321,466.56",27,1,0
E01029735,"393,070.83","320,937.59",46,0,0
E01029736,"391,188.38","322,774.08",39,0,0
E01029737,"391,417.81","322,070.08",36,0,0
E01029738,"392,121.12","321,928.16",25,0,0
E01029739,"391,565.92","333,213.13",39,0,0
E01029740,"390,947.38","333,371.25",40,0,0
E01029741,"391,447.55","332,618.64",33,0,0
E01029742,"388,194.56","323,008.10",73,0,0
E01029743,"389,578.66","327,255.63",41,0,0
E01029744,"389,640.97","334,558.48",61,0,0
E01029745,"390,383.38","333,927.57",61,0,0
E01029746,"390,251.72","334,693.56",32,0,0
E01029747,"386,522.92","332,701.61",38,0,0
E01029749,"386,014.20","336,931.96",50,0,0
E01029750,"390,578.83","323,703.55",29,0,0
E01029751,"390,668.53","325,158.66",38,0,0
E01029752,"390,181.84","324,034.64",25,1,0
E01029753,"389,940.09","332,999.06",33,0,0
E01029754,"390,528.68","332,723.12",25,0,0
E01029755,"389,715.58","332,453.28",36,0,0
E01029756,"389,637.05","333,575.41",41,0,0
E01029757,"394,526.36","320,576.07",28,0,0
E01029758,"394,300.26","321,926.18",39,0,0
E01029759,"394,303.76","320,974.80",41,0,0
E01029760,"394,992.21","320,800.55",38,0,0
E01029761,"406,987.42","342,641.89",57,0,0
E01029767,"391,313.00","357,234.00",2,0,0
E01029768,"388,362.00","360,297.00",1,0,0
E01029769,"389,091.20","360,949.80",5,0,0
E01029771,"391,107.50","356,455.00",6,0,0
E01029778,"395,930.36","343,820.38",39,0,0
E01029781,"401,476.65","343,772.76",34,0,0
E01029782,"401,094.88","344,182.81",42,0,0
E01029783,"401,220.68","343,014.00",31,0,0
E01029784,"401,671.32","342,238.47",60,0,0
E01029785,"400,245.27","342,249.36",45,0,0
E01029786,"400,066.59","343,543.79",39,0,0
E01029787,"400,787.56","342,974.21",52,0,0
E01029788,"403,471.91","338,966.02",45,0,0
E01029789,"397,921.88","339,867.96",26,0,0
E01029790,"401,113.15","339,839.07",27,0,0
E01029791,"401,049.35","339,252.06",34,0,0
E01029792,"397,742.07","352,573.50",46,0,0
E01029793,"397,179.30","351,895.70",27,0,0
E01029794,"396,526.52","350,882.70",27,0,0
E01029795,"405,080.62","346,370.39",66,0,0
E01029796,"400,962.87","346,940.38",47,0,0
E01029797,"401,123.88","363,355.41",99,0,0
E01029798,"396,285.29","340,970.77",31,0,0
E01029799,"396,611.78","341,701.37",46,0,0
E01029800,"395,776.48","340,810.92",25,0,0
E01029801,"408,495.68","351,076.66",59,0,0
E01029802,"393,597.10","359,344.89",61,0,0
E01029803,"402,666.70","351,512.81",80,0,0
E01029804,"398,670.68","356,466.08",65,0,0
E01029805,"398,917.07","355,755.07",42,0,0
E01029806,"399,446.33","356,513.60",42,0,0
E01029807,"398,152.80","356,999.53",40,0,0
E01029808,"399,008.49","357,006.46",39,0,0
E01029809,"399,572.64","357,527.05",22,1,0
E01029810,"399,340.90","357,151.57",21,0,0
E01029811,"398,083.22","356,026.53",32,0,0
E01029812,"398,118.06","356,371.47",53,0,0
E01029813,"397,822.17","354,872.21",48,0,0
E01029814,"397,751.66","356,680.75",44,0,0
E01029815,"397,107.56","356,503.78",36,0,0
E01029816,"397,242.18","355,874.30",33,0,0
E01029817,"407,783.36","359,677.36",133,0,0
E01029870,"610,436.11","233,558.69",36,0,0
E01029872,"610,960.86","234,123.55",56,0,0
E01029875,"596,038.63","241,555.25",81,0,0
E01029880,"590,901.10","239,523.21",42,0,0
E01029881,"585,088.18","253,110.24",104,0,0
E01029883,"609,378.75","233,567.50",4,0,0
E01029884,"582,753.56","248,132.32",34,0,0
E01029885,"583,336.44","248,239.30",63,0,0
E01029886,"588,537.42","240,791.79",24,0,0
E01029887,"588,630.16","240,336.53",38,0,0
E01029888,"588,723.95","241,219.84",19,0,0
E01029889,"589,232.73","240,538.59",22,1,0
E01029890,"589,607.00","240,146.39",23,0,0
E01029891,"588,768.00","239,743.17",24,0,0
E01029898,"591,502.92","249,237.54",59,0,0
E01029899,"593,477.75","238,016.83",24,0,0
E01029900,"587,121.85","247,086.83",46,0,0
E01029901,"586,218.16","245,383.84",88,0,0
E01029902,"597,375.00","239,401.40",5,0,0
E01029907,"592,494.76","252,853.37",84,0,0
E01029912,"587,707.52","241,809.56",27,0,0
E01029913,"588,070.90","241,707.66",29,0,0
E01029914,"588,134.11","242,616.00",28,0,0
E01029915,"587,274.38","241,962.67",24,0,0
E01029916,"587,518.17","242,426.67",24,1,0
E01029917,"586,871.78","242,713.34",41,0,0
E01029918,"587,890.92","241,157.25",24,0,0
E01029919,"586,641.61","240,888.32",59,0,0
E01029920,"587,237.51","241,332.88",77,0,0
E01029921,"590,021.97","243,140.85",34,0,0
E01029922,"591,040.54","244,898.33",52,0,0
E01029923,"589,501.91","244,712.89",45,0,0
E01029926,"579,391.05","286,455.42",43,0,0
E01029927,"578,420.34","286,439.79",47,0,0
E01029928,"580,618.84","284,135.15",55,0,0
E01029929,"577,464.44","285,967.79",43,0,0
E01029930,"577,211.89","285,514.39",36,0,0
E01029938,"571,707.41","275,365.47",17,0,0
E01029939,"570,793.27","275,260.88",26,0,0
E01029940,"571,295.96","275,505.00",24,0,0
E01029941,"575,452.26","270,411.74",46,0,0
E01029942,"571,887.14","282,432.39",44,0,0
E01029944,"571,575.61","283,244.21",38,0,0
E01029945,"569,833.94","273,308.52",67,0,0
E01029946,"571,886.33","275,123.67",45,0,0
E01029947,"571,193.50","274,696.39",56,0,0
E01030037,"605,509.67","262,775.06",51,0,0
E01030038,"605,422.46","266,887.76",46,0,0
E01030039,"604,057.58","268,685.27",73,0,0
E01030040,"598,618.62","268,702.40",53,0,0
E01030048,"617,120.20","263,255.93",102,0,0
E01030049,"596,450.31","264,880.55",65,0,0
E01030050,"599,155.77","263,847.92",39,0,0
E01030051,"598,933.50","263,554.35",34,0,0
E01030052,"614,652.41","273,855.65",69,0,0
E01030053,"626,743.54","279,155.63",123,0,0
E01030054,"607,673.11","275,617.87",55,0,0
E01030055,"609,229.12","272,419.02",52,0,0
E01030056,"602,165.76","262,698.00",93,0,0
E01030057,"618,789.61","259,172.56",62,0,0
E01030058,"620,151.96","275,254.16",101,0,0
E01030059,"609,036.58","266,244.28",113,0,0
E01030060,"605,933.00","255,437.00",1,0,0
E01030063,"601,361.68","258,460.23",106,0,0
E01030064,"612,666.45","276,869.68",107,0,0
E01030065,"596,354.79","258,722.72",98,0,0
E01030066,"603,946.05","276,354.06",62,0,0
E01030067,"604,660.41","275,595.26",46,0,0
E01030068,"600,773.51","272,351.07",61,0,0
E01030069,"603,616.07","255,062.33",70,0,0
E01030070,"603,868.46","252,198.62",13,0,0
E01030071,"605,047.09","258,300.36",47,0,0
E01030072,"603,726.34","258,812.34",32,0,0
E01030073,"604,239.13","258,595.38",40,0,0
E01030075,"603,703.75","259,579.05",20,0,0
E01030076,"604,548.50","259,437.04",26,0,0
E01030077,"604,395.69","259,134.36",39,0,0
E01030078,"605,457.31","257,430.49",35,0,0
E01030079,"604,647.75","257,289.13",24,1,0
E01030080,"604,851.34","257,593.61",38,0,0
E01030081,"606,858.78","260,060.38",63,0,0
E01030082,"626,134.19","272,970.48",118,0,0
E01030083,"611,626.74","259,905.71",92,0,0
E01030084,"592,209.55","265,368.02",56,0,0
